Text,Field1,Field2
afro,"Opening kill rating
1.13",
afro,"Team win percent after first kill
73.0%",
afro,"First kill in won rounds
17.6%",Career
afro,"First kill in won rounds
17.6%",1.07 (801)
afro,"First kill in won rounds
17.6%",1.07 (719)
afro,"First kill in won rounds
17.6%",1.07 (82)
afro,"First kill in won rounds
17.6%",-
b0RUP,"Total opening kills
4675",
b0RUP,"Total opening deaths
5007",
b0RUP,"Opening kill ratio
0.93",
b0RUP,"Opening kill rating
0.99",
b0RUP,"Team win percent after first kill
73.2%",
b0RUP,"First kill in won rounds
14.4%",Career
b0RUP,"First kill in won rounds
14.4%",1.00 (1724)
b0RUP,"First kill in won rounds
14.4%",1.01 (1498)
b0RUP,"First kill in won rounds
14.4%",0.97 (226)
b0RUP,"First kill in won rounds
14.4%",-
Jimpphat,"Total opening kills
871",
Jimpphat,"Total opening deaths
752",
Jimpphat,"Opening kill ratio
1.16",
Jimpphat,"Opening kill rating
0.93",
Jimpphat,"Team win percent after first kill
76.1%",
Jimpphat,"First kill in won rounds
11.0%",Career
Jimpphat,"First kill in won rounds
11.0%",1.13 (437)
Jimpphat,"First kill in won rounds
11.0%",1.13 (390)
Jimpphat,"First kill in won rounds
11.0%",1.08 (47)
Jimpphat,"First kill in won rounds
11.0%",-
roeJ,"Total opening kills
3818",
roeJ,"Total opening deaths
3499",
roeJ,"First kill in won rounds
18.3%",1.05 (1105)
roeJ,"First kill in won rounds
18.3%",1.07 (821)
br0,"Total opening kills
1037",
br0,"Total opening deaths
1133",
br0,"Opening kill ratio
0.92",
br0,"Opening kill rating
0.95",
br0,"Team win percent after first kill
71.6%",
br0,"First kill in won rounds
12.2%",Career
br0,"First kill in won rounds
12.2%",0.99 (443)
br0,"First kill in won rounds
12.2%",0.98 (359)
br0,"First kill in won rounds
12.2%",1.01 (84)
br0,"First kill in won rounds
12.2%",-
regali,"Total opening kills
1172",
regali,"Total opening deaths
801",
regali,"Opening kill ratio
1.46",
regali,"Opening kill rating
1.07",
regali,"Team win percent after first kill
71.1%",
regali,"First kill in won rounds
14.8%",Career
regali,"First kill in won rounds
14.8%",1.15 (406)
regali,"First kill in won rounds
14.8%",1.15 (373)
regali,"First kill in won rounds
14.8%",1.10 (33)
regali,"First kill in won rounds
14.8%",-
910,"Total opening kills
300",
910,"Total opening deaths
222",
910,"Opening kill ratio
1.35",
910,"Opening kill rating
1.05",
910,"Team win percent after first kill
72.3%",
910,"First kill in won rounds
14.8%",Career
910,"First kill in won rounds
14.8%",1.07 (113)
910,"First kill in won rounds
14.8%",1.06 (89)
910,"First kill in won rounds
14.8%",1.07 (24)
910,"First kill in won rounds
14.8%",-
mzinho,"Total opening kills
159",
mzinho,"Total opening deaths
202",
mzinho,"Opening kill ratio
0.79",
mzinho,"Opening kill rating
0.89",
mzinho,"Team win percent after first kill
71.1%",
mzinho,"First kill in won rounds
10.8%",Career
mzinho,"First kill in won rounds
10.8%",0.93 (79)
mzinho,"First kill in won rounds
10.8%",0.94 (62)
mzinho,"First kill in won rounds
10.8%",0.91 (17)
mzinho,"First kill in won rounds
10.8%",-
mantuu,"Total opening kills
2534",
mantuu,"Total opening deaths
1745",
mantuu,"Opening kill ratio
1.45",
mantuu,"Opening kill rating
1.12",
mantuu,"Team win percent after first kill
73.6%",
mantuu,"First kill in won rounds
17.4%",Career
mantuu,"First kill in won rounds
17.4%",1.12 (800)
mantuu,"First kill in won rounds
17.4%",1.12 (645)
mantuu,"First kill in won rounds
17.4%",1.12 (155)
mantuu,"First kill in won rounds
17.4%",-
Krimbo,"Total opening kills
1673",
Krimbo,"Total opening deaths
1374",
Krimbo,"First kill in won rounds
13.1%",1.07 (688)
Krimbo,"First kill in won rounds
13.1%",1.10 (482)
s1n,"Total opening kills
1274",
s1n,"Total opening deaths
1287",
s1n,"First kill in won rounds
12.7%",1.01 (538)
s1n,"First kill in won rounds
12.7%",1.02 (435)
tabseN,"Total opening kills
7063",
tabseN,"Total opening deaths
7279",
tabseN,"First kill in won rounds
17.0%",1.04 (2259)
tabseN,"First kill in won rounds
17.0%",1.04 (1615)
prosus,"Total opening kills
1878",
prosus,"Total opening deaths
1935",
prosus,"Opening kill ratio
0.97",
prosus,"Opening kill rating
1.03",
prosus,"Team win percent after first kill
72.3%",
prosus,"First kill in won rounds
16.0%",Career
prosus,"First kill in won rounds
16.0%",0.98 (636)
prosus,"First kill in won rounds
16.0%",0.98 (552)
prosus,"First kill in won rounds
16.0%",0.97 (84)
prosus,"First kill in won rounds
16.0%",-
junior,"Total opening kills
2021",
junior,"Total opening deaths
1200",
junior,"Opening kill ratio
1.68",
junior,"Opening kill rating
1.12",
junior,"Team win percent after first kill
73.5%",
junior,"First kill in won rounds
16.3%",Career
junior,"First kill in won rounds
16.3%",1.11 (684)
junior,"First kill in won rounds
16.3%",1.12 (618)
junior,"First kill in won rounds
16.3%",1.02 (66)
junior,"First kill in won rounds
16.3%",0.70 (5)
Walco,"Total opening kills
2220",
Walco,"Total opening deaths
2438",
Walco,"Opening kill ratio
0.91",
Walco,"Opening kill rating
1.02",
Walco,"Team win percent after first kill
73.2%",
Walco,"First kill in won rounds
15.8%",Career
Walco,"First kill in won rounds
15.8%",0.95 (764)
Walco,"First kill in won rounds
15.8%",0.96 (697)
Walco,"First kill in won rounds
15.8%",0.90 (67)
Walco,"First kill in won rounds
15.8%",-
Jeorge,"Total opening kills
1522",
Jeorge,"Total opening deaths
1473",
Jeorge,"Opening kill ratio
1.03",
Jeorge,"Opening kill rating
1.00",
Jeorge,"Team win percent after first kill
73.5%",
Jeorge,"First kill in won rounds
13.9%",Career
Jeorge,"First kill in won rounds
13.9%",1.03 (584)
Jeorge,"First kill in won rounds
13.9%",1.04 (544)
Jeorge,"First kill in won rounds
13.9%",0.96 (40)
Jeorge,"First kill in won rounds
13.9%",-
Sonic,"Total opening kills
2883",
Sonic,"Total opening deaths
2298",
Sonic,"Opening kill ratio
1.25",
Sonic,"Opening kill rating
1.07",
Sonic,"Team win percent after first kill
73.3%",
Sonic,"First kill in won rounds
15.0%",Career
Sonic,"First kill in won rounds
15.0%",1.09 (1031)
Sonic,"First kill in won rounds
15.0%",1.09 (872)
Sonic,"First kill in won rounds
15.0%",1.08 (159)
Sonic,"First kill in won rounds
15.0%",-
Altekz,"Total opening kills
1275",
Altekz,"Total opening deaths
1290",
Altekz,"Opening kill ratio
0.99",
Altekz,"Opening kill rating
0.96",
Altekz,"Team win percent after first kill
72.5%",
Altekz,"First kill in won rounds
12.6%",Career
Altekz,"First kill in won rounds
12.6%",1.00 (540)
Altekz,"First kill in won rounds
12.6%",1.01 (492)
Altekz,"First kill in won rounds
12.6%",0.98 (48)
Altekz,"First kill in won rounds
12.6%",-
dav1deuS,"Total opening kills
1644",
dav1deuS,"Total opening deaths
1558",
dav1deuS,"First kill in won rounds
15.7%",1.09 (547)
dav1deuS,"First kill in won rounds
15.7%",1.12 (462)
refrezh,"Total opening kills
3032",
refrezh,"Total opening deaths
2911",
refrezh,"Opening kill rating
0.97",
refrezh,"Team win percent after first kill
72.4%",
refrezh,"First kill in won rounds
12.8%",1.02 (1257)
refrezh,"First kill in won rounds
12.8%",1.05 (977)
nicoodoz,"Total opening kills
3179",
nicoodoz,"Total opening deaths
1922",
nicoodoz,"First kill in won rounds
17.2%",1.08 (1013)
nicoodoz,"First kill in won rounds
17.2%",1.09 (849)
f0rest,"Total opening kills
5945",
f0rest,"Total opening deaths
4802",
f0rest,"Opening kill ratio
1.24",
f0rest,"Opening kill rating
1.06",
f0rest,"Team win percent after first kill
76.4%",
f0rest,"First kill in won rounds
15.5%",Career
f0rest,"First kill in won rounds
15.5%",1.10 (2112)
f0rest,"First kill in won rounds
15.5%",1.11 (1211)
f0rest,"First kill in won rounds
15.5%",1.10 (901)
f0rest,"First kill in won rounds
15.5%",1.07 (111)
Bwills,"Total opening kills
2494",
Bwills,"Total opening deaths
2426",
Bwills,"Opening kill ratio
1.03",
Bwills,"Opening kill rating
0.95",
Bwills,"Team win percent after first kill
73.3%",
Bwills,"First kill in won rounds
12.0%",Career
Bwills,"First kill in won rounds
12.0%",1.04 (1137)
Bwills,"First kill in won rounds
12.0%",1.04 (1110)
Bwills,"First kill in won rounds
12.0%",0.99 (27)
Bwills,"First kill in won rounds
12.0%",-
MarKE,"Total opening kills
3007",
MarKE,"Total opening deaths
2788",
MarKE,"Opening kill ratio
1.08",
MarKE,"Opening kill rating
1.02",
MarKE,"Team win percent after first kill
73.1%",
MarKE,"First kill in won rounds
13.8%",Career
MarKE,"First kill in won rounds
13.8%",1.05 (1147)
MarKE,"First kill in won rounds
13.8%",1.05 (1046)
MarKE,"First kill in won rounds
13.8%",1.01 (101)
MarKE,"First kill in won rounds
13.8%",-
nosraC,"Total opening kills
2229",
nosraC,"Total opening deaths
2474",
nosraC,"Opening kill ratio
0.90",
nosraC,"Opening kill rating
0.99",
nosraC,"Team win percent after first kill
73.3%",
nosraC,"First kill in won rounds
14.8%",Career
nosraC,"First kill in won rounds
14.8%",0.95 (817)
nosraC,"First kill in won rounds
14.8%",0.95 (768)
nosraC,"First kill in won rounds
14.8%",0.97 (49)
nosraC,"First kill in won rounds
14.8%",-
cJ,"Total opening kills
1345",
cJ,"Total opening deaths
1370",
cJ,"Opening kill ratio
0.98",
cJ,"Opening kill rating
0.99",
cJ,"Team win percent after first kill
73.2%",
cJ,"First kill in won rounds
14.0%",Career
cJ,"First kill in won rounds
14.0%",0.97 (535)
cJ,"First kill in won rounds
14.0%",0.97 (517)
cJ,"First kill in won rounds
14.0%",0.84 (18)
cJ,"First kill in won rounds
14.0%",-
cynic,"Total opening kills
2521",
cynic,"Total opening deaths
2219",
cynic,"Opening kill ratio
1.14",
cynic,"Opening kill rating
1.00",
cynic,"Team win percent after first kill
76.2%",
cynic,"First kill in won rounds
13.7%",Career
cynic,"First kill in won rounds
13.7%",1.07 (1021)
cynic,"First kill in won rounds
13.7%",1.08 (943)
cynic,"First kill in won rounds
13.7%",1.05 (78)
cynic,"First kill in won rounds
13.7%",-
